pc1	pc2	localdens	midname
2.71520631605	0.0639875911914	-1.64593406687	PH_12_beop53n1.mid
-0.536516282617	1.12482028514	-1.64580972819	PH_17_be_roman.mid
1.15181682681	-1.60723016763	-1.64364724144	PH_14_rolp.mid
2.77721219879	-0.365587947426	-1.64106237449	PH_17_beesq054.mid
0.212525798361	0.974713844661	-1.63933101553	PH_18_lvb12n1a.mid
2.67551015574	-0.922640427107	-1.63446361678	PH_17_jg_592_2.mid
-1.60282171912	-0.81557041429	-1.63348758393	PH_13_jh_bew86.mid
-1.12050324596	1.09770017566	-1.6253911019	PH_18_bevs7a.mid
1.46147451886	-1.62916982013	-1.62461377911	PH_19_beetrio2.mid
1.61872528979	-1.62104865106	-1.60899411653	PH_18_beet_son.mid
0.151193100826	-1.21882500068	-1.60598534785	PH_17_jg_592_4.mid
1.54842517004	0.507639013011	-1.60246962611	PH_13_be-ps-30.mid
2.32891222762	-1.46156622595	-1.59995359896	PH_18_serenad.mid
1.22071826566	-1.5792764138	-1.59823977197	PH_14_bev1i3pb.mid
2.13990993834	0.219075238387	-1.59454374664	PH_17_beesq092.mid
2.39848543621	0.0913553013251	-1.58717450599	PH_17_beesq073.mid
2.36879184715	0.101604612685	-1.58474725531	PH_17_beesq064.mid
2.33937632103	0.110600099388	-1.58213174439	PH_11_gsp123.mid
2.64484264317	-0.62744577043	-1.58085580092	PH_14_rondo511.mid
2.3660879187	-1.38360715254	-1.57669260539	PH_13_be126n3.mid
2.16087575053	-1.49255033057	-1.57599955477	PH_13_baga08.mid
0.42715963659	-1.27604220944	-1.56572798888	PH_17_beesq063.mid
0.810786743148	-1.44198270436	-1.56462201358	PH_14_wutuber.mid
0.522520443748	0.792094303754	-1.55967201103	PH_11_beethove.mid
-3.11430423366	-0.382783445158	-1.55911017306	PH_19_chrlfant.mid
-4.25016861073	1.04231948135	-1.55817856643	PH_12_cdelune1.mid
1.23113719772	-1.5398739014	-1.55778882256	PH_13_lvbsonf.mid
2.45222306479	-1.0443201293	-1.55665054893	PH_14_be-2rond.mid
0.621012462965	-1.34586922544	-1.55303989431	PH_13_baga02.mid
1.31846862192	0.477837803964	-1.55264637049	PH_17_beesq093.mid
0.370505445562	0.816585870964	-1.55258209636	PH_12_be-ps-22.mid
2.39267745857	-1.2398306091	-1.55121355763	PH_17_jg593_1.mid
0.337199526518	0.81794355154	-1.54901849787	PH_18_lvb12n2b.mid
1.22150058111	0.51472485294	-1.54739679416	PH_12_bethoven.mid
1.66458518195	-1.55301157239	-1.54706525439	PH_13_bcontra2.mid
2.39204437008	-1.1911755096	-1.54593971481	PH_13_tw_woo14.mid
2.50998383026	-0.741626272199	-1.54502066266	PH_17_beesq102.mid
1.44203773259	0.375382343091	-1.54187712094	PH_11_lvb2-1a.mid
-0.622813276061	0.957148898799	-1.54176581228	PH_17_be-pc4-2.mid
0.700263209248	0.706680513402	-1.53966177581	PH_18_btefmai.mid
1.93504116158	-1.49593509062	-1.53611773273	PH_12_jg_b281.mid
1.25369024348	0.443149678133	-1.53423884297	PH_17_beesq072.mid
-0.259974283617	0.900288113123	-1.53418762569	PH_16_beeth8_4.mid
1.07605072047	0.539029212439	-1.53300561233	PH_16_beeth8_3.mid
2.11876068855	0.0982075886394	-1.52921885965	PH_17_beesq021.mid
2.09779542688	0.0949116054036	-1.52321255662	PH_19_beet87_4.mid
1.2134986764	-1.49339242944	-1.52273104906	PH_18_beesq132.mid
-4.38032315988	0.833420569889	-1.52136684512	PH_12_moonl1.mid
0.414335951745	0.738969055895	-1.52014298991	PH_16_beeth8_2.mid
0.540262286745	0.701309947437	-1.51861157385	PH_17_beesq014.mid
1.00248727904	-1.43565393693	-1.51822520132	PH_12_beethove.mid
-1.15293059921	-0.793572690456	-1.51227441619	PH_19_lvbop861.mid
